canonical_smiles,molwt
CC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,850.419
CC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,804.372
CC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,810.401
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,644.459
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,672.513
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,687.528
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,688.512
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCC[N+](CC)(CC)CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,772.697999999999
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,752.577
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,706.53
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,712.559
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,723.355
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,751.409
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,766.424
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,767.408
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCC[N+](CC)(CC)CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,851.593999999999
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,831.473
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,785.426
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,791.455
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,770.355
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,798.409
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,813.424
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,814.408
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCC[N+](CC)(CC)CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,898.593999999999
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,878.473
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,832.426
CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,838.455
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,659.474
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,687.528
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccccc21,702.543
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccccc21,703.527
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,787.712999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccccc21,767.592
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccccc21,721.545
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccccc21,727.574
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,738.37
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,766.424
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccc(Br)cc21,781.438999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccc(Br)cc21,782.423
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,866.608999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccc(Br)cc21,846.488
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccc(Br)cc21,800.441
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccc(Br)cc21,806.47
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,785.37
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,813.424
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccc(I)cc21,828.439
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccc(I)cc21,829.423
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCN)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,913.608999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccc(I)cc21,893.488
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccc(I)cc21,847.441
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCN)c2ccc(I)cc21,853.47
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,660.458
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,688.512
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccccc21,703.527
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccccc21,704.511
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,788.696999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccccc21,768.576
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccccc21,722.529
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccccc21,728.558
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,739.354
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,767.408
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccc(Br)cc21,782.423
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccc(Br)cc21,783.407
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,867.592999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccc(Br)cc21,847.472
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccc(Br)cc21,801.425
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccc(Br)cc21,807.454
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,786.354
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,814.408
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccc(I)cc21,829.423
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccc(I)cc21,830.407
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCO)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,914.592999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccc(I)cc21,894.472
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccc(I)cc21,848.425
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCO)c2ccc(I)cc21,854.454
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,744.643999999999
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,772.697999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,787.712999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,788.696999999999
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,872.882999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,852.761999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,806.714999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,812.743999999999
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,823.539999999999
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,851.593999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,866.608999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,867.592999999999
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,951.778999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,931.657999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,885.610999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,891.639999999999
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,870.539999999999
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,898.593999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,913.608999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,914.592999999999
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCC[N+](CC)(CC)CC)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,998.778999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,978.657999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,932.610999999999
CC[N+](CC)(CC)CCCC[N+]1=C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,938.64
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,724.523
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,752.577
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21,767.592
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21,768.576
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,852.761999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21,832.641
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21,786.594
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21,792.623
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,803.419
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,831.473
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,846.488
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,847.472
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,931.657999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,911.537
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,865.49
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(Br)cc21,871.519
CCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,850.419
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,878.473
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(I)cc21,893.488
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(I)cc21,894.472
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](CCCCS(=O)(=O)O)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,978.657999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(I)cc21,958.537
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(I)cc21,912.49
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(I)cc21,918.519
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,678.476
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,706.53
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccccc21,721.545
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccccc21,722.529
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,806.714999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccccc21,786.594
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccccc21,740.547
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccccc21,746.576
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,757.372
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,785.426
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(Br)cc21,800.441
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(Br)cc21,801.425
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,885.610999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(Br)cc21,865.49
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(Br)cc21,819.443
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(Br)cc21,825.472
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,804.372
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,832.426
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(I)cc21,847.441
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(I)cc21,848.425
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccccc3)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,932.610999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(I)cc21,912.49
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(I)cc21,866.443
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccccc2)c2ccc(I)cc21,872.472
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,684.505
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,712.559
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccsc2)c2ccccc21,727.574
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccsc2)c2ccccc21,728.558
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccccc3C2(C)C)C(C)(C)c2cc(Br)ccc21,812.743999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccsc2)c2ccccc21,792.623
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccsc2)c2ccccc21,746.576
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccsc3)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccsc2)c2ccccc21,752.605
CCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,763.401
CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,791.455
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCN)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(Br)cc21,806.47
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCO)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(Br)cc21,807.454
CC[N+](CC)(CC)CCCCN1/C(=C/C=C(I)/C=C/C2=[N+](Cc3ccsc3)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21,891.639999999999
CC1(C)C(/C=C/C(I)=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(Br)cc21,871.519
CC1(C)C(/C=C/C(I)=C/C=C2/N(Cc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](Cc2ccsc2)c2ccc(Br)cc21,825.472
