activity_id,assay_id,molregno,smiles,standard_type,pampa_value,units,assay_description,canonical_smiles,papp_cms_pampa,log10_pampa
16643132,1588363,2092345,O=C(Nc1cc(Cl)c(O)c(Cl)c1)Nc1nc2ccc(OC(F)(F)F)cc2s1,Peff,7.0,10'-6 cm/s,Effective permeability of the compound at 100 uM at pH 7.4 after 3 to 6 hrs by PAMPA,O=C(Nc1cc(Cl)c(O)c(Cl)c1)Nc1nc2ccc(OC(F)(F)F)cc2s1,7e-06,-5.154901959985743
16643133,1588363,9372,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Peff,7.3,10'-6 cm/s,Effective permeability of the compound at 100 uM at pH 7.4 after 3 to 6 hrs by PAMPA,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,7.2999999999999996e-06,-5.136677139879544
16643136,1588363,364520,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,Peff,11.3,10'-6 cm/s,Effective permeability of the compound at 100 uM at pH 7.4 after 3 to 6 hrs by PAMPA,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1.13e-05,-4.94692155651658
16643137,1588363,6216,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,Peff,5.6,10'-6 cm/s,Effective permeability of the compound at 100 uM at pH 7.4 after 3 to 6 hrs by PAMPA,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,5.6e-06,-5.251811972993799
16643138,1588363,374052,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,Peff,2.9,10'-6 cm/s,Effective permeability of the compound at 100 uM at pH 7.4 after 3 to 6 hrs by PAMPA,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,2.8999999999999998e-06,-5.537602002101044
16643139,1588363,11968,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,Peff,2.2,10'-6 cm/s,Effective permeability of the compound at 100 uM at pH 7.4 after 3 to 6 hrs by PAMPA,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,2.2e-06,-5.657577319177793
16643140,1588363,381693,Cn1c(=O)c2[nH]cnc2n(C)c1=O,Peff,1.1,10'-6 cm/s,Effective permeability of the compound at 100 uM at pH 7.4 after 3 to 6 hrs by PAMPA,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1.1e-06,-5.958607314841775
16643141,1588363,1279,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,Peff,1.0,10'-6 cm/s,Effective permeability of the compound at 100 uM at pH 7.4 after 3 to 6 hrs by PAMPA,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,1e-06,-6.0
16667812,1612861,2111869,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(S(=O)(=O)C3CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,permeability,900.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(S(=O)(=O)C3CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,9.000000000000001e-07,-6.045757490560675
16667813,1612861,2110762,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(S(=O)(=O)C3CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1cc2ccnc(N)c2cc1F,permeability,180.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(S(=O)(=O)C3CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1cc2ccnc(N)c2cc1F,1.8000000000000002e-07,-6.7447274948966935
16667814,1612861,2118380,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(S(=O)(=O)C3CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1cc(F)c2c(N)nccc2c1,permeability,200.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(S(=O)(=O)C3CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1cc(F)c2c(N)nccc2c1,2.0000000000000002e-07,-6.698970004336019
16667815,1612861,2100491,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(S(=O)(=O)C3CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,permeability,50.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(S(=O)(=O)C3CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,5.0000000000000004e-08,-7.301029995663981
16667816,1612861,2187933,CCOP(=O)(O)c1ccc2cc1CN(C)C(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(c(C)c1)[C@@H](C)COC(=O)N2,permeability,3.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,CCOP(=O)(O)c1ccc2cc1CN(C)C(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(c(C)c1)[C@@H](C)COC(=O)N2,3.0000000000000004e-09,-8.522878745280337
16667817,1612861,2190158,CCOP(=O)(OCC)c1ccc2cc1CN(C)C(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(c(C)c1)[C@@H](C)COC(=O)N2,permeability,45.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,CCOP(=O)(OCC)c1ccc2cc1CN(C)C(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(c(C)c1)[C@@H](C)COC(=O)N2,4.5000000000000006e-08,-7.346787486224656
16667818,1612861,2161311,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(-c3ccnn3C)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,permeability,59.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(-c3ccnn3C)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,5.9000000000000006e-08,-7.229147988357856
16667819,1612861,2126805,CCN(CC)C(=O)c1ccc2cc1CN(C)C(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(c(C)c1)[C@@H](C)COC(=O)N2,permeability,33.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,CCN(CC)C(=O)c1ccc2cc1CN(C)C(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(c(C)c1)[C@@H](C)COC(=O)N2,3.3000000000000004e-08,-7.481486060122113
16667820,1612861,2139894,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C(=O)N(C)C)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,permeability,19.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C(=O)N(C)C)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,1.9e-08,-7.721246399047171
16667821,1612861,2135788,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C(N)=O)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,permeability,58.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C(N)=O)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,5.8e-08,-7.236572006437063
16667823,1612861,2144680,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(OC(F)(F)F)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,permeability,230.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(OC(F)(F)F)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,2.3000000000000002e-07,-6.638272163982407
16667824,1612861,2116747,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1cccc(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,permeability,13.0,nm/s,Permeability coefficient of the compound at 100 uM after 4 hrs by PAMPA,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1cccc(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,1.3e-08,-7.886056647693163
16671498,1613703,2107742,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(C(=O)O)CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,permeability,117.0,nm/s,Permeability of the compound at pH 7.4 by PAMPA assay,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(C(=O)O)CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,1.17e-07,-6.931814138253839
16671510,1613703,2109537,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(C(=O)O)CCC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,permeability,34.0,nm/s,Permeability of the compound at pH 7.4 by PAMPA assay,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(C(=O)O)CCC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,3.4e-08,-7.468521082957745
16671522,1613703,2194096,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(C(=O)O)CCCC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,permeability,40.0,nm/s,Permeability of the compound at pH 7.4 by PAMPA assay,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(C(=O)O)CCCC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,4e-08,-7.3979400086720375
16671533,1613703,2165467,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(C(=O)O)CCCCC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,permeability,80.0,nm/s,Permeability of the compound at pH 7.4 by PAMPA assay,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(C(=O)O)CCCCC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,8e-08,-7.096910013008056
16671544,1613703,2105301,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(C(=O)O)CCOCC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,permeability,21.0,nm/s,Permeability of the compound at pH 7.4 by PAMPA assay,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(C(=O)O)CCOCC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,2.1000000000000003e-08,-7.6777807052660805
16671555,1613703,2176575,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(c4nnn[nH]4)CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,permeability,48.0,nm/s,Permeability of the compound at pH 7.4 by PAMPA assay,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(C3(c4nnn[nH]4)CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1,4.8000000000000006e-08,-7.318758762624412
16744799,1616413,2189274,CCNC(=S)Nc1cc(-n2cnc(CN(C)C)c2)ncn1,Peff,3.0,10'-6 cm/s,Permeability of the compound in PBS/EtOH (7:3) buffer measured after 10 hrs by PAMPA assay,CCNC(=S)Nc1cc(-n2cnc(CN(C)C)c2)ncn1,3e-06,-5.522878745280337
16744800,1616413,2128038,CCNC(=S)Nc1cc(-n2cnc(CN(CC)CC)c2)ncn1,Peff,1.0,10'-6 cm/s,Permeability of the compound in PBS/EtOH (7:3) buffer measured after 10 hrs by PAMPA assay,CCNC(=S)Nc1cc(-n2cnc(CN(CC)CC)c2)ncn1,1e-06,-6.0
16744801,1616413,2099981,CCCN(CCC)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,Peff,7.5,10'-6 cm/s,Permeability of the compound in PBS/EtOH (7:3) buffer measured after 10 hrs by PAMPA assay,CCCN(CCC)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,7.499999999999999e-06,-5.1249387366083
16744802,1616413,2112318,CCNC(=S)Nc1cc(-n2cnc(CN(C)Cc3ccccc3)c2)ncn1,Peff,8.8,10'-6 cm/s,Permeability of the compound in PBS/EtOH (7:3) buffer measured after 10 hrs by PAMPA assay,CCNC(=S)Nc1cc(-n2cnc(CN(C)Cc3ccccc3)c2)ncn1,8.8e-06,-5.055517327849832
16744803,1616413,2170073,CCNC(=S)Nc1cc(-n2cnc(CN3CCCC3)c2)ncn1,Peff,1.15,10'-6 cm/s,Permeability of the compound in PBS/EtOH (7:3) buffer measured after 10 hrs by PAMPA assay,CCNC(=S)Nc1cc(-n2cnc(CN3CCCC3)c2)ncn1,1.1499999999999998e-06,-5.939302159646388
16744804,1616413,2144317,CCNC(=S)Nc1cc(-n2cnc(CN3CCCCC3)c2)ncn1,Peff,5.0,10'-6 cm/s,Permeability of the compound in PBS/EtOH (7:3) buffer measured after 10 hrs by PAMPA assay,CCNC(=S)Nc1cc(-n2cnc(CN3CCCCC3)c2)ncn1,4.9999999999999996e-06,-5.301029995663981
16744805,1616413,2117232,CCNC(=S)Nc1cc(-n2cnc(CN3CCCCCC3)c2)ncn1,Peff,5.3,10'-6 cm/s,Permeability of the compound in PBS/EtOH (7:3) buffer measured after 10 hrs by PAMPA assay,CCNC(=S)Nc1cc(-n2cnc(CN3CCCCCC3)c2)ncn1,5.299999999999999e-06,-5.275724130399211
16744806,1616413,2131689,CCNC(=S)Nc1cc(-n2cnc(CN3CCOCC3)c2)ncn1,Peff,0.35,10'-6 cm/s,Permeability of the compound in PBS/EtOH (7:3) buffer measured after 10 hrs by PAMPA assay,CCNC(=S)Nc1cc(-n2cnc(CN3CCOCC3)c2)ncn1,3.5e-07,-6.455931955649724
16744807,1616413,2159429,CCNC(=S)Nc1cc(-n2cnc(CN3CCN(C)CC3)c2)ncn1,Peff,1.95,10'-6 cm/s,Permeability of the compound in PBS/EtOH (7:3) buffer measured after 10 hrs by PAMPA assay,CCNC(=S)Nc1cc(-n2cnc(CN3CCN(C)CC3)c2)ncn1,1.95e-06,-5.709965388637482
16744808,1616413,6243,CNCCCN1c2ccccc2CCc2ccccc21,Peff,16.6,10'-6 cm/s,Permeability of the compound in PBS/EtOH (7:3) buffer measured after 10 hrs by PAMPA assay,CNCCCN1c2ccccc2CCc2ccccc21,1.66e-05,-4.779891911959945
16746737,1617079,2119491,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=N)N)c3[C@H](C1)C2,Peff,5.4,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=N)N)c3[C@H](C1)C2,5.4e-06,-5.267606240177032
16746720,1617079,2180312,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCC#N)c3[C@H](C1)C2,Peff,12.4,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCC#N)c3[C@H](C1)C2,1.24e-05,-4.906578314837765
16746724,1617079,2120124,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCC#N)c3[C@H](C1)C2,Peff,11.3,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCC#N)c3[C@H](C1)C2,1.13e-05,-4.94692155651658
16746725,1617079,2162422,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCC#N)c3[C@H](C1)C2,Peff,16.2,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCC#N)c3[C@H](C1)C2,1.6199999999999997e-05,-4.790484985457369
16746726,1617079,2191165,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCc4ccc(C#N)cc4)c3[C@H](C1)C2,Peff,19.3,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCc4ccc(C#N)cc4)c3[C@H](C1)C2,1.9299999999999998e-05,-4.714442690992226
16746729,1617079,2149103,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCN)c3[C@H](C1)C2,Peff,7.6,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCN)c3[C@H](C1)C2,7.599999999999999e-06,-5.119186407719209
16746730,1617079,2147008,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCN)c3[C@H](C1)C2,Peff,9.8,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCN)c3[C@H](C1)C2,9.800000000000001e-06,-5.008773924307505
16746731,1617079,2110442,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCN)c3[C@H](C1)C2,Peff,7.1,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCN)c3[C@H](C1)C2,7.099999999999999e-06,-5.1487416512809245
16746732,1617079,2181567,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCN)c3[C@H](C1)C2,Peff,7.0,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCN)c3[C@H](C1)C2,7e-06,-5.154901959985743
16746733,1617079,2114525,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCN)c3[C@H](C1)C2,Peff,4.0,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCN)c3[C@H](C1)C2,4e-06,-5.3979400086720375
16746734,1617079,2153803,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CN)cc4)c3[C@H](C1)C2,Peff,11.7,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CN)cc4)c3[C@H](C1)C2,1.1699999999999998e-05,-4.931814138253839
16746736,1617079,2100354,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCNC(=N)N)c3[C@H](C1)C2,Peff,2.9,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCNC(=N)N)c3[C@H](C1)C2,2.8999999999999998e-06,-5.537602002101044
16746738,1617079,2117542,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN4CCCCC4)c3[C@H](C1)C2,Peff,5.9,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN4CCCCC4)c3[C@H](C1)C2,5.9e-06,-5.229147988357856
16746739,1617079,2195309,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN4CCOCC4)c3[C@H](C1)C2,Peff,15.0,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN4CCOCC4)c3[C@H](C1)C2,1.4999999999999999e-05,-4.823908740944319
16746740,1617079,2118392,N#CCCCCCCNc1c2c(nc3ccccc13)CCCC2,Peff,11.2,10'-6 cm/s,Permeability of the compound by PAMPA assay,N#CCCCCCCNc1c2c(nc3ccccc13)CCCC2,1.12e-05,-4.950781977329818
16746741,1617079,2191292,N#CCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,Peff,7.6,10'-6 cm/s,Permeability of the compound by PAMPA assay,N#CCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.599999999999999e-06,-5.119186407719209
16746742,1617079,2121345,N#CCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Peff,16.7,10'-6 cm/s,Permeability of the compound by PAMPA assay,N#CCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,1.67e-05,-4.777283528852417
16746743,1617079,2183288,N#CCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Peff,14.7,10'-6 cm/s,Permeability of the compound by PAMPA assay,N#CCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,1.4699999999999998e-05,-4.832682665251824
16746744,1617079,2112324,N#CCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Peff,5.4,10'-6 cm/s,Permeability of the compound by PAMPA assay,N#CCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,5.4e-06,-5.267606240177032
16746745,1617079,631036,NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,Peff,7.4,10'-6 cm/s,Permeability of the compound by PAMPA assay,NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.4e-06,-5.130768280269024
16746746,1617079,631037,NCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,Peff,6.9,10'-6 cm/s,Permeability of the compound by PAMPA assay,NCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,6.9e-06,-5.161150909262744
16746747,1617079,1566683,NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Peff,5.8,10'-6 cm/s,Permeability of the compound by PAMPA assay,NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,5.7999999999999995e-06,-5.236572006437063
16746748,1617079,2186947,N=C(N)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,Peff,5.9,10'-6 cm/s,Permeability of the compound by PAMPA assay,N=C(N)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,5.9e-06,-5.229147988357856
16746749,1617079,2154876,N=C(N)NCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,Peff,6.5,10'-6 cm/s,Permeability of the compound by PAMPA assay,N=C(N)NCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,6.5e-06,-5.187086643357144
16746750,1617079,2115751,N=C(N)NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,Peff,6.7,10'-6 cm/s,Permeability of the compound by PAMPA assay,N=C(N)NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,6.7e-06,-5.173925197299174
16746751,1617079,1620,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,Peff,0.7,10'-6 cm/s,Permeability of the compound by PAMPA assay,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,7e-07,-6.154901959985743
16746752,1617079,16278,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,Peff,0.7,10'-6 cm/s,Permeability of the compound by PAMPA assay,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,7e-07,-6.154901959985743
16746753,1617079,246,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,Peff,0.9,10'-6 cm/s,Permeability of the compound by PAMPA assay,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,9e-07,-6.045757490560675
16746754,1617079,146,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,Peff,1.0,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1e-06,-6.0
16746755,1617079,374052,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,Peff,1.4,10'-6 cm/s,Permeability of the compound by PAMPA assay,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.4e-06,-5.853871964321762
16746756,1617079,11968,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,Peff,2.2,10'-6 cm/s,Permeability of the compound by PAMPA assay,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,2.2e-06,-5.657577319177793
16746757,1617079,27609,Clc1cccc(Cl)c1NC1=NCCN1,Peff,6.5,10'-6 cm/s,Permeability of the compound by PAMPA assay,Clc1cccc(Cl)c1NC1=NCCN1,6.5e-06,-5.187086643357144
16746758,1617079,182165,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,Peff,6.7,10'-6 cm/s,Permeability of the compound by PAMPA assay,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,6.7e-06,-5.173925197299174
16746759,1617079,605,CN(C)CCCN1c2ccccc2CCc2ccccc21,Peff,12.3,10'-6 cm/s,Permeability of the compound by PAMPA assay,CN(C)CCCN1c2ccccc2CCc2ccccc21,1.23e-05,-4.910094888560602
16746760,1617079,16391,CN(C)CCCN1c2ccccc2Sc2ccccc21,Peff,13.8,10'-6 cm/s,Permeability of the compound by PAMPA assay,CN(C)CCCN1c2ccccc2Sc2ccccc21,1.38e-05,-4.860120913598764
16746761,1617079,12825,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Peff,16.8,10'-6 cm/s,Permeability of the compound by PAMPA assay,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.68e-05,-4.774690718274138
16746762,1617079,6243,CNCCCN1c2ccccc2CCc2ccccc21,Peff,17.8,10'-6 cm/s,Permeability of the compound by PAMPA assay,CNCCCN1c2ccccc2CCc2ccccc21,1.78e-05,-4.749579997691106
16746763,1617079,364520,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,Peff,26.5,10'-6 cm/s,Permeability of the compound by PAMPA assay,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,2.65e-05,-4.576754126063192
16746764,1617079,1219,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,Peff,28.4,10'-6 cm/s,Permeability of the compound by PAMPA assay,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,2.8399999999999996e-05,-4.546681659952962
16746797,1617082,1620,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,Peff,0.0,10'-6 cm/s,Permeability of the compound at 25 ug/ml at 7.4 pH after 18 hrs by PAMPA,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,0.0,
