activity_id,assay_id,molregno,smiles,standard_type,mdck_value,units,assay_description
18109255,1673672,2206087,C[C@@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,permeability,7.8,ucm/s,Permeability across apical to basolateral in MDCK1 cells
18109256,1673672,2227454,CC[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,permeability,9.5,ucm/s,Permeability across apical to basolateral in MDCK1 cells
18109257,1673672,2214703,C[C@@H]1CN(c2ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)[C@@H](C)CN1C1COC1,permeability,7.2,ucm/s,Permeability across apical to basolateral in MDCK1 cells
18109258,1673672,2235159,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)nn(C)c2=O)nc1,permeability,17.3,ucm/s,Permeability across apical to basolateral in MDCK1 cells
18109259,1673672,2210902,C[C@H]1CN(C2COC2)CCN1c1cnc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)cn1,permeability,15.6,ucm/s,Permeability across apical to basolateral in MDCK1 cells
18123883,1677261,2120388,Cc1cc(C)c(CN2CCc3c(Cl)cc(-c4c(C)noc4C)c(Cl)c3C2=O)c(=O)[nH]1,permeability,15.7,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123884,1677261,2201009,CCC(OC)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,permeability,18.2,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123885,1677261,2201009,CCC(OC)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,permeability,13.5,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123886,1677261,2209915,CCC(O)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,permeability,15,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123887,1677261,2209915,CCC(O)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,permeability,15.7,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123888,1677261,2200551,Cc1cc(C)c(CN2CCc3c(Cl)cc([C@H](C)CO)c(Cl)c3C2=O)c(=O)[nH]1,permeability,12.4,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123889,1677261,2222427,Cc1cc(C)c(CN2CCc3c(Cl)cc([C@@H](C)CO)c(Cl)c3C2=O)c(=O)[nH]1,permeability,15,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123890,1677261,2211951,CCC(CO)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,permeability,10.9,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123891,1677261,2211951,CCC(CO)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,permeability,10.9,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123892,1677261,2219954,Cc1cc(C)c(CN2CCc3c(Cl)cc([C@H](CO)[C@H]4CCOC4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,2.9,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123893,1677261,2230263,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(CO)C4CCOC4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,2.5,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123894,1677261,2211364,Cc1cc(C)c(CN2CCc3c(Cl)cc([C@@H](CO)[C@@H]4CCOC4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,3,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123895,1677261,2230263,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(CO)C4CCOC4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,2.7,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123896,1677261,2212965,Cc1cc(C)c(CN2CCc3c(Cl)cc([C@H](CO)[C@@H]4CCCO4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,14.6,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123897,1677261,2233668,Cc1cc(C)c(CN2CCc3c(Cl)cc([C@H](CO)[C@H]4CCCO4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,4.1,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123898,1677261,2209841,Cc1cc(C)c(CN2CCc3c(Cl)cc([C@@H](CO)[C@H]4CCCO4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,8.5,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123899,1677261,2237040,Cc1cc(C)c(CN2CCc3c(Cl)cc([C@@H](CO)[C@@H]4CCCO4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,4.3,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123900,1677261,2220517,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(CO)C4CCOCC4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,2.9,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123901,1677261,2220517,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(CO)C4CCOCC4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,2.9,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123902,1677261,2221462,COC(C)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,permeability,26,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123903,1677261,2221462,COC(C)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,permeability,37.6,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123904,1677261,2201175,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCOC1,permeability,17.1,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123905,1677261,2201175,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCOC1,permeability,18.7,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123906,1677261,2201175,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCOC1,permeability,15.4,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123907,1677261,2201175,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCOC1,permeability,18.4,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123908,1677261,2202332,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCOCC1,permeability,13.3,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123909,1677261,2202332,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCOCC1,permeability,16.5,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123910,1677261,2210967,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C)CC1,permeability,2.7,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123911,1677261,2210967,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C)CC1,permeability,2.3,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123912,1677261,2212000,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C(C)=O)CC1,permeability,11.5,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123913,1677261,2212000,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C(C)=O)CC1,permeability,8.1,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123914,1677261,2222476,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O,permeability,11,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123915,1677261,2219092,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C2COC2)CC1,permeability,7,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123916,1677261,2219092,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C2COC2)CC1,permeability,7.9,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123917,1677261,2234343,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C(=O)CO)CC1,permeability,7.3,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123918,1677261,2234343,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C(=O)CO)CC1,permeability,7.1,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123919,1677261,2213775,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3CCN(C(=O)CO)CC3)c(Cl)c2C1=O,permeability,1.5,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123920,1677261,2213775,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3CCN(C(=O)CO)CC3)c(Cl)c2C1=O,permeability,1.1,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123921,1677261,2205160,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCS(=O)(=O)CC1,permeability,6.3,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123922,1677261,2205160,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCS(=O)(=O)CC1,permeability,5.7,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123923,1677261,2207872,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CS(=O)(=O)C1,permeability,5.3,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123924,1677261,2207872,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CS(=O)(=O)C1,permeability,6.1,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123925,1677261,2223167,CCOC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CS(=O)(=O)C1,permeability,12,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123926,1677261,2223167,CCOC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CS(=O)(=O)C1,permeability,7.7,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123927,1677261,2201322,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(CO)c4ccon4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,5.8,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123928,1677261,2201322,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(CO)c4ccon4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,8.6,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123929,1677261,2200358,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3CCOC3)c(Cl)c2C1=O,permeability,7.2,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123930,1677261,2200358,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3CCOC3)c(Cl)c2C1=O,permeability,7.2,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123931,1677261,2200358,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3CCOC3)c(Cl)c2C1=O,permeability,8.4,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123932,1677261,2200358,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3CCOC3)c(Cl)c2C1=O,permeability,8.2,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123933,1677261,2220139,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc([C@H](OC)C3COC3)c(Cl)c2C1=O,permeability,4.8,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123934,1677261,2202115,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc([C@@H](OC)C3COC3)c(Cl)c2C1=O,permeability,6.8,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123935,1677261,2216954,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3(C)COC3)c(Cl)c2C1=O,permeability,5.7,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123936,1677261,2216954,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3(C)COC3)c(Cl)c2C1=O,permeability,4.8,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123937,1677261,2200289,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc([C@H](O)C3COC3)c(Cl)c2C1=O,permeability,0.7,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18123938,1677261,2217518,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc([C@@H](O)C3COC3)c(Cl)c2C1=O,permeability,1.2,10'-6 cm/s,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis
18144064,1681652,2210669,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2Cc3ccccc3CN2C(=O)[C@H]2CCCN2C1=O,Papp,1,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144065,1681652,2231546,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,Papp,1,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144066,1681652,2221262,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,Papp,1,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144067,1681652,2239285,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,Papp,1,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144068,1681652,2242702,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCCc2ccccc2Cl)C(=O)[C@H]2CCCN2C1=O,Papp,1,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144069,1681652,2224746,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(CCCc2ccc(F)cc2F)C(=O)[C@H]2CCCN2C1=O,Papp,1,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144070,1681652,2210677,O=C1CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cccnc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCc2ccccc2)N1,Papp,0.9,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144071,1681652,2218509,O=C1CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cccnc2)NC(=O)[C@H](CCCc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCc2ccccc2)N1,Papp,1.2,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144072,1681652,2236530,O=C1CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cccnc2)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCc2ccccc2)N1,Papp,1.8,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144073,1681652,2207612,O=C1CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cccnc2)NC(=O)[C@H](Cc2cscn2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCc2ccccc2)N1,Papp,0.7,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144074,1681652,2228837,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCc2ccccc2)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cccnc2)NC1=O,Papp,4.8,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144075,1681652,2243284,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCc2ccccc2)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O,Papp,4,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144076,1681652,2220945,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O,Papp,6.6,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144077,1681652,2237488,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCc2ccc(F)cc2F)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O,Papp,5.2,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144078,1681652,2216684,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CN(CCCc2ccc(F)cc2F)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O,Papp,7.6,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144079,1681652,2229758,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC2CCCCC2)NC(=O)CN(CCCc2ccc(F)cc2F)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O,Papp,3.8,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144080,1681652,2201684,CC(C)(C)C[C@@H]1NC(=O)CN(CCCc2ccc(F)cc2F)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@@H](Cc2ccccc2)NC1=O,Papp,8.3,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144081,1681652,2216928,CC(C)(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](COCc2ccccc2)NC(=O)CN(CCCc2ccc(F)cc2F)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cscn2)NC1=O,Papp,6.2,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144082,1681652,2204403,CN1C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCc2ccccc2)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cccnc2)NC(=O)[C@@H]1Cc1cscn1,Papp,2.7,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18144083,1681652,2218711,CN1C(=O)[C@H](CCCc2ccccc2)NC(=O)CN(CCCc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2cccnc2)NC(=O)[C@H](Cc2cscn2)N(C)C(=O)[C@H]1Cc1ccccc1,Papp,4,ucm/s,Apparent permeability across low efflux MDCK2 cells at 6 uM after 90 mins by LC-MS/MS method
18235076,1700065,1956092,Cc1n[nH]c2cc(OCCNC[C@H](O)c3cccc(NS(C)(=O)=O)c3)ccc12,permeability,2.4,10'-6 cm/s,Membrane permeability in MDCK cells at 50 uM after 60 mins by LC-MS/MS analysis
18235077,1700065,1956198,CC(C)c1n[nH]c2cc(OCCNC[C@H](O)c3cccc(NS(C)(=O)=O)c3)ccc12,permeability,4.1,10'-6 cm/s,Membrane permeability in MDCK cells at 50 uM after 60 mins by LC-MS/MS analysis
18235099,1700065,2229580,Cc1n[nH]c2cc(OCCNC[C@H](O)c3cccc(NS(=O)(=O)c4ccccc4)c3)ccc12,permeability,5.1,10'-6 cm/s,Membrane permeability in MDCK cells at 50 uM after 60 mins by LC-MS/MS analysis
18235100,1700065,2207413,Cc1n[nH]c2cc(OCCNC[C@H](O)c3cccc(NS(=O)(=O)C4CCC4)c3)ccc12,permeability,5,10'-6 cm/s,Membrane permeability in MDCK cells at 50 uM after 60 mins by LC-MS/MS analysis
18240067,1701128,2109380,Cc1ccc(-c2n[nH]c3cnc(-c4cccnc4)cc23)nc1N1CCC[C@H](N)C1,Papp,3,10'-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells
18240068,1701128,2227075,CCn1cc(-c2cc3c(-c4cccc(N5CCC[C@@H](N)C5)n4)n[nH]c3cn2)cn1,Papp,0.4,10'-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells
18240069,1701128,2188137,Cc1cncc(-c2cc3c(-c4cccc(N5CCCNCC5)n4)n[nH]c3cn2)n1,Papp,3.2,10'-6 cm/s,Apparent permeability across apical to basolateral side in MDCK cells
18305113,1715489,1623785,O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(C(F)(F)F)cc32)n1,permeability,17.8,10'-6 cm/s,Permeability in MDCK cells
18305114,1715489,2257858,O=C(O)c1csc(N2N=C(c3ccccc3)C3CCC(C(F)(F)F)CC32)n1,permeability,26.77,10'-6 cm/s,Permeability in MDCK cells
18305115,1715489,2258010,O=C(O)c1csc(-n2nc(C3=CCCCO3)c3ccc(C(F)(F)F)cc32)n1,permeability,39.02,10'-6 cm/s,Permeability in MDCK cells
18305116,1715489,2261300,O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(C(F)(F)F)nc32)n1,permeability,23.47,10'-6 cm/s,Permeability in MDCK cells
18305117,1715489,2261236,O=C(O)c1csc(Cn2nc(-c3ccccc3)c3ccc(C(F)(F)F)cc32)n1,permeability,19.66,10'-6 cm/s,Permeability in MDCK cells
18319953,1719138,2038040,Cc1nc(-c2cn3c(n2)-c2cc([C@@H](C)N4CCN(C(C)(C)C)CC4)c(F)cc2OCC3)n(C(C)C)n1,Papp,13.6,10'-6 cm/s,Apparent permeability from apical to basolateral side in MDCKI cells at 10 uM after 2 hrs
18319952,1719138,2038045,Cc1nc(-c2cn3c(n2)-c2cc([C@@H](C)N4CCN(C(C)(C)C)CC4)c(C)cc2OCC3)n(C(C)C)n1,Papp,14.2,10'-6 cm/s,Apparent permeability from apical to basolateral side in MDCKI cells at 10 uM after 2 hrs
18319954,1719138,2038048,Cc1nc(-c2cn3c(n2)-c2cc([C@H](C)N4CCN(C(C)(C)C)CC4)ncc2OCC3)n(C(C)C)n1,Papp,10,10'-6 cm/s,Apparent permeability from apical to basolateral side in MDCKI cells at 10 uM after 2 hrs
18377495,1729721,2265957,Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3nc(C)no3)ccc2C)cc1,Papp,20,10'-6 cm/s,Apparent permeability in MDCK2-LE cells
18377496,1729721,2273228,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)NCc3nc(C)no3)c2)cc1,Papp,22,10'-6 cm/s,Apparent permeability in MDCK2-LE cells
